ntsb_no,ev_year,ev_month,latitude,longitude,apt_dist,light_cond,gust_kts,altimeter,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,aircraft_count,Aircraft_ID,event_key,eng_type,far_part,damage,acft_make,acft_model,acft_category,homebuilt,total_seats,num_eng,fixed_retractable,date_last_insp,second_pilot,Environmental issues,Organizational issues,Personnel issues,Fatal_count,Minor_count,None_count,Serious_count,total_person_count,injured_person_count,ground_injury_total
NYC08CA098,2008,2,263612N,0821311W,0.0,DAYL,0.0,30.209999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080321X00362_1,REC,091,SUBS,Beech,23,AIR,N,4.0,1.0,FIXD,other/unknown,N,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
DFW08LA068,2008,2,030257N,0095334W,1.0,DAYL,0.0,30.309999,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20080213X00186_1,REC,091,SUBS,Piper,PA-28-235,AIR,N,4.0,1.0,FIXD,12/01/07 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
DFW08CA069,2008,2,334454N,0010241W,0.0,DUSK,0.0,30.15,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080227X00239_1,REC,091,SUBS,Piper,J3C-65,AIR,N,1.0,1.0,FIXD,06/01/07 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
MIA08CA055,2008,2,325614N,0844146W,0.0,DAYL,0.0,29.940001,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20080312X00301_1,REC,091,SUBS,William P. Crowell,Genesis,AIR,N,2.0,1.0,FIXD,04/01/07 00:00:00,N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
SEA08CA074,2008,2,451114N,0109162W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080306X00278_1,REC,091,SUBS,Maule,M-7-235,AIR,N,,1.0,FIXD,09/01/07 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LAX08FA058,2008,2,003401N,1164644W,0.0,DAYL,0.0,29.98,FATL,0.0,0.0,0.0,4,0,0,0,4.0,1.0,1,20080219X00209_1,REC,091,DEST,CESSNA,340A,AIR,N,6.0,2.0,FIXD,other/unknown,N,4.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
DFW08CA070,2008,2,036222N,0095594W,0.0,DAYL,0.0,29.709999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080228X00244_1,REC,091,SUBS,Cessna,172S,AIR,N,4.0,1.0,FIXD,01/01/08 00:00:00,N,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SEA08CA076,2008,2,374136N,1214913W,0.0,DAYL,18.0,0.0,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080306X00279_1,REC,091,SUBS,Cessna,182,AIR,N,,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
NYC08LA099,2008,2,039440N,0773327W,0.0,NITE,0.0,30.049999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080310X00292_1,TF,091,SUBS,BEECHCRAFT,390,AIR,N,,2.0,RETR,other/unknown,N,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
MIA08CA056,2008,2,282617N,0811853W,0.0,DAYL,0.0,30.309999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080305X00266_1,REC,091,SUBS,Cessna,172S,AIR,N,,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NYC08CA101,2008,2,452746N,0069335W,0.0,DAYL,0.0,29.639999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080326X00388_1,REC,091,SUBS,Cessna,182K,AIR,N,4.0,1.0,FIXD,11/01/07 00:00:00,N,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CHI08LA070,2008,1,383414N,0090922W,0.0,DAYL,0.0,30.219999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080220X00220_1,REC,091,SUBS,Beech,58,AIR,N,2.0,2.0,RETR,01/01/08 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
MIA08CA064,2008,2,352229N,0861428W,0.0,DAYL,0.0,30.049999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080415X00487_1,REC,091,SUBS,Clutton Eric,Fred S1,AIR,Y,1.0,1.0,FIXD,10/01/07 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SEA08FA078,2008,2,045352N,0122375W,0.0,DAYL,0.0,30.35,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20080222X00228_1,REC,091,DEST,LANCAIR,LC41,AIR,N,4.0,1.0,RETR,07/01/07 00:00:00,N,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
NYC08CA102,2008,1,322248N,0884220W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,4,0,4.0,1.0,1,20080322X00367_1,TP,091,SUBS,Beech,C90-1,AIR,N,,2.0,RETR,other/unknown,N,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
NYC08CA103,2008,2,294140N,0821630W,0.0,DAYL,0.0,30.209999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080322X00365_1,REC,091,SUBS,Cessna,172P,AIR,N,4.0,1.0,FIXD,01/01/08 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LAX08LA059,2008,2,481342N,1222156W,11.0,DAYL,0.0,30.360001,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20080221X00222_1,REC,091,SUBS,Munson,RV-6A,AIR,Y,2.0,1.0,FIXD,06/01/07 00:00:00,N,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
LAX08LA060,2008,2,213446N,1581150W,0.0,DAYL,0.0,30.040001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080516X00689_1,REC,091,SUBS,Cessna,305-A,AIR,N,2.0,1.0,FIXD,other/unknown,N,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LAX08CA061,2008,2,324934N,1165821W,0.0,DAYL,0.0,30.129999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080313X00311_1,REC,091,SUBS,Piper,PA-22,AIR,N,4.0,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
LAX08LA063,2008,2,391644N,1205859W,1.0,DAYL,0.0,30.110001,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20080221X00223_1,REC,091,SUBS,Wilson,RV-7,AIR,Y,2.0,1.0,FIXD,11/13/08 00:00:00,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
SEA08LA079,2008,2,033495N,1115352W,0.0,NITE,0.0,30.049999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080228X00246_1,REC,091,SUBS,Cessna,P210N,AIR,N,6.0,1.0,RETR,08/01/07 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
DEN08CA056,2008,2,325014N,1055916W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080304X00255_1,other/unknown,091,SUBS,Burkhart Grob,G-103A TWIN II ACRO,GLI,N,,0.0,FIXD,other/unknown,other/unknown,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
DEN08LA057,2008,2,393412N,1045057W,0.0,DAYL,0.0,30.030001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080220X00221_1,REC,091,SUBS,Beech,A45,AIR,N,2.0,1.0,RETR,07/01/07 00:00:00,N,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
DEN08FA058,2008,2,038858N,0981913W,0.0,DAYL,0.0,29.870001,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20080220X00215_1,REC,091,DEST,Piper,PA-23-250,AIR,N,2.0,2.0,RETR,01/01/08 00:00:00,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
DEN08FA059,2008,2,374715N,0097732W,1.0,NITE,0.0,29.629999,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20080220X00216_1,REC,091,DEST,Cessna,414A,AIR,N,8.0,2.0,RETR,12/01/07 00:00:00,N,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
CHI08CA081,2008,2,383414N,0090922W,0.0,NITE,0.0,0.0,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080222X00231_1,TP,135,SUBS,Cessna,425,AIR,N,7.0,2.0,RETR,02/01/08 00:00:00,N,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
SEA08CA081,2008,2,382726N,0012336W,0.0,DAYL,0.0,0.0,MINR,0.0,0.0,0.0,0,1,1,0,2.0,1.0,1,20080313X00310_1,REC,091,SUBS,Steven Hardie,AIR CAM,AIR,Y,,2.0,FIXD,other/unknown,other/unknown,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
MIA08CA065,2008,2,039234N,0844024W,0.0,DAYL,0.0,30.219999,SERS,0.0,0.0,0.0,0,0,52,1,53.0,1.0,1,20080304X00260_1,TJ,121,UNK,Embraer,EMB-145LR,AIR,N,53.0,2.0,RETR,02/01/08 00:00:00,Y,0.0,0.0,1.0,0.0,0.0,52.0,1.0,53.0,1.0,0.0
NYC08LA106,2008,2,264837N,0803936W,0.0,DAYL,0.0,30.209999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080321X00364_1,REC,091,SUBS,Raytheon,A36,AIR,N,4.0,1.0,RETR,12/16/07 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANC08CA036,2008,2,060857N,0164178W,0.0,DAYL,15.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080326X00386_1,REC,091,SUBS,Cessna,207,AIR,N,,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
DCA08CA041,2008,2,385130N,0077230W,0.0,DAYL,0.0,30.25,NONE,0.0,0.0,0.0,0,0,132,0,132.0,2.0,1,20081124X34243_1,TF,121,MINR,EMBRAER,ERJ170,AIR,N,81.0,2.0,RETR,02/15/08 00:00:00,Y,0.0,0.0,1.0,0.0,0.0,81.0,0.0,81.0,0.0,0.0
DCA08CA041,2008,2,385130N,0077230W,0.0,DAYL,0.0,30.25,NONE,0.0,0.0,0.0,0,0,132,0,132.0,2.0,2,20081124X34243_2,TF,121,SUBS,AIRBUS,A319,AIR,N,130.0,2.0,RETR,01/19/08 00:00:00,Y,0.0,0.0,1.0,0.0,0.0,51.0,0.0,51.0,0.0,0.0
NYC08FA109,2008,2,393833N,0784154W,3.0,NITE,0.0,30.299999,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20080319X00336_1,REC,091,SUBS,BEECH,A36,AIR,N,6.0,1.0,RETR,03/09/07 00:00:00,N,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
NYC08CA110,2008,2,323036N,0083462W,0.0,DAYL,16.0,30.27,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080330X00399_1,REC,091,SUBS,Cessna,172N,AIR,N,4.0,1.0,FIXD,02/01/08 00:00:00,N,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SEA08LA082,2008,2,362818N,0110254W,0.0,DAYL,0.0,29.969999,SERS,0.0,0.0,0.0,0,3,15,2,20.0,1.0,1,20080228X00245_1,TP,091,SUBS,Raytheon Aircraft Company,1900D,AIR,N,21.0,2.0,RETR,12/28/07 00:00:00,Y,3.0,0.0,1.0,0.0,3.0,15.0,2.0,20.0,5.0,0.0
LAX08LA064,2008,2,321443N,1095340W,0.0,DAYL,20.0,30.040001,MINR,0.0,0.0,0.0,0,1,1,0,2.0,1.0,1,20080229X00247_1,REC,091,SUBS,CESSNA,210,AIR,N,4.0,1.0,RETR,other/unknown,N,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
NYC08LA112,2008,2,335935N,0083110W,0.0,DAYL,28.0,29.790001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080408X00440_1,other/unknown,091,SUBS,BEECH,A36,AIR,N,6.0,1.0,RETR,02/24/08 00:00:00,Y,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
SEA08LA083,2008,2,384518N,1094517W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080403X00424_1,REC,091,SUBS,Cessna,180,AIR,N,4.0,1.0,FIXD,06/01/06 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
MIA08LA066,2008,2,275832N,0823159W,0.0,NITE,0.0,30.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080304X00257_1,REC,135,SUBS,CESSNA,210L,AIR,N,1.0,1.0,RETR,04/25/07 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
MIA08CA067,2008,2,027410N,0822615W,0.0,DAYL,0.0,30.030001,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20080318X00324_1,REC,091,SUBS,Waco,CTO,AIR,N,3.0,1.0,FIXD,07/01/07 00:00:00,N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
LAX08LA066,2008,2,036658N,1194052W,1.0,DAYL,21.0,30.129999,SERS,0.0,0.0,0.0,0,0,1,3,4.0,1.0,1,20080229X00253_1,REC,091,SUBS,Bartle,Lancair IV-P,AIR,Y,4.0,1.0,RETR,01/11/08 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0
LAX08CA067,2008,2,325737N,1124025W,0.0,DAYL,0.0,30.1,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080430X00565_1,REC,091,SUBS,Piper,PA-44-180,AIR,N,4.0,2.0,RETR,02/01/08 00:00:00,Y,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ANC08FA037,2008,2,061147N,1512355W,0.0,DAYL,0.0,29.700001,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20080306X00281_1,REC,091,SUBS,CESSNA,170B,AIR,N,2.0,1.0,FIXD,10/01/07 00:00:00,N,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
MIA08CA068,2008,1,393414N,0007702W,0.0,DAYL,0.0,30.209999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080304X00258_1,REC,091,SUBS,Cessna,172S,AIR,N,4.0,1.0,FIXD,12/01/07 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LAX08FA068,2008,2,335641N,1172648W,0.0,NITE,0.0,29.950001,FATL,0.0,0.0,0.0,3,0,0,0,3.0,1.0,1,20080305X00271_1,REC,091,DEST,MOONEY,M20C,AIR,N,4.0,1.0,RETR,02/08/08 00:00:00,other/unknown,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
MIA08CA069,2008,2,273933N,0080258W,0.0,DAYL,0.0,30.379999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080416X00495_1,REC,091,SUBS,Piper,PA-28-161,AIR,N,,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NYC08CA115,2008,2,304911N,0831650W,175.0,NITE,0.0,29.940001,SERS,0.0,0.0,0.0,0,0,102,1,103.0,1.0,1,20080413X00464_1,TF,121,UNK,Boeing,737-700,AIR,N,136.0,2.0,RETR,02/01/08 00:00:00,Y,1.0,0.0,0.0,0.0,0.0,102.0,1.0,103.0,1.0,0.0
NYC08CA089,2008,1,332548N,0865926W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20080321X00359_1,REC,091,SUBS,Cessna,210G,AIR,N,,1.0,RETR,other/unknown,other/unknown,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
NYC08CA119,2008,3,038206N,0814354W,0.0,DAYL,0.0,30.120001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080413X00463_1,REC,091,SUBS,Cessna,182Q,AIR,N,4.0,1.0,FIXD,05/01/07 00:00:00,N,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
MIA08CA071,2008,3,421126N,0711023W,0.0,DAYL,23.0,30.139999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080416X00490_1,REC,091,SUBS,Piper,PA-38-112,AIR,N,2.0,1.0,FIXD,02/01/08 00:00:00,Y,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
LAX08CA070,2008,2,391920N,0120837W,0.0,DAYL,0.0,30.1,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080407X00435_1,REC,091,SUBS,Cessna,170B,AIR,N,,1.0,FIXD,03/01/07 00:00:00,N,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
DFW08CA075,2008,3,295548N,0895559W,0.0,DAYL,19.0,29.940001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080418X00518_1,REC,091,SUBS,Robinson,R-22,HELI,N,2.0,1.0,FIXD,other/unknown,N,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
DFW08MA076,2008,3,352820N,0097402W,0.0,DAYL,0.0,29.860001,FATL,0.0,0.0,0.0,5,0,0,0,5.0,1.0,1,20080311X00297_1,TJ,091,DEST,CESSNA,500,AIR,N,7.0,2.0,RETR,01/29/08 00:00:00,Y,1.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0
SEA08LA085,2008,3,033169N,1114840W,11.0,DAYL,15.0,0.0,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080404X00430_1,REC,091,SUBS,Piper,PA-28-161,AIR,N,4.0,1.0,FIXD,01/01/08 00:00:00,Y,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
SEA08LA084,2008,3,373732N,1185027W,0.0,DAYL,0.0,0.0,SERS,0.0,0.0,0.0,0,1,0,1,2.0,1.0,1,20080305X00272_1,REC,091,SUBS,RAYTHEON AIRCRAFT COMPANY,B36TC,AIR,N,6.0,1.0,RETR,11/09/07 00:00:00,N,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
MIA08FA070,2008,3,283712N,0080505W,0.0,DAYL,0.0,30.32,FATL,0.0,0.0,0.0,3,0,0,1,4.0,2.0,1,20080305X00265_1,REC,091,DEST,Ulrich Christen,Velocity XL RG,AIR,Y,4.0,1.0,RETR,other/unknown,N,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
MIA08FA070,2008,3,283712N,0080505W,0.0,DAYL,0.0,30.32,FATL,0.0,0.0,0.0,3,0,0,1,4.0,2.0,2,20080305X00265_2,REC,091,DEST,William E. Hess,RV-8,AIR,Y,2.0,1.0,RETR,other/unknown,N,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
NYC08CA120,2008,3,352910N,0845552W,0.0,DAYL,17.0,30.120001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080322X00366_1,REC,091,SUBS,Cessna,140,AIR,N,2.0,1.0,FIXD,02/01/08 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CHI08CA069,2008,1,445126N,0093158W,0.0,DAYL,18.0,29.950001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080307X00284_1,REC,091,SUBS,Cessna,172N,AIR,N,,1.0,FIXD,other/unknown,other/unknown,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NYC08CA118,2008,3,405631N,0741831W,0.0,DAYL,14.0,30.27,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080321X00353_1,REC,091,SUBS,Cessna,172SP,AIR,N,,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
NYC08CA122,2008,2,313621N,0902433W,0.0,DAYL,17.0,30.27,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080414X00468_1,REC,091,SUBS,Beech,B-55,AIR,N,5.0,2.0,RETR,02/01/07 00:00:00,N,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NYC08CA123,2008,3,381833N,0076330W,0.0,DAYL,18.0,29.700001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080502X00584_1,REC,091,SUBS,Maule,MT-7-235,AIR,N,,1.0,RETR,08/01/07 00:00:00,Y,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
DEN08LA061,2008,2,384851N,0106715W,0.0,DAYL,18.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080306X00274_1,REC,091,SUBS,Hardy,Midget Mustang M-1,AIR,Y,1.0,1.0,FIXD,07/01/07 00:00:00,N,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
DFW08CA077,2008,3,292026N,0982819W,0.0,DAYL,0.0,29.950001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080320X00343_1,REC,091,SUBS,Piper,PA-28R-200,AIR,N,4.0,1.0,RETR,02/01/08 00:00:00,N,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ANC08LA040,2008,3,062180N,0153190W,0.0,DAYL,25.0,0.0,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20080314X00314_1,TS,091,SUBS,Bell,206L,HELI,N,7.0,1.0,FIXD,06/01/06 00:00:00,N,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
ANC08CA041,2008,3,006300N,0015600W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20080327X00392_1,REC,091,SUBS,Cessna,185,AIR,N,,1.0,FIXD,07/01/07 00:00:00,N,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
CHI08CA086,2008,2,443740N,0931341W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080310X00289_1,REC,091,SUBS,RANS,S-4 Coyote I,AIR,N,1.0,1.0,FIXD,other/unknown,other/unknown,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CHI08CA087,2008,2,421922N,0885010W,10.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080310X00291_1,REC,091,SUBS,Cessna,140,AIR,N,,1.0,FIXD,09/01/07 00:00:00,other/unknown,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
LAX08CA072,2008,3,322648N,0111010W,0.0,DAYL,22.0,29.9,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080404X00429_1,REC,091,SUBS,Great Lakes,2T-1A-2,AIR,N,,1.0,FIXD,other/unknown,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NYC08LA124,2008,3,395925N,0753455W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080320X00341_1,REC,091,SUBS,ROCKWELL,112TCA,AIR,N,4.0,1.0,RETR,05/14/06 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NYC08CA125,2008,2,355412N,0892350W,0.0,DAYL,0.0,30.15,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080325X00383_1,REC,091,SUBS,Cessna,140,AIR,N,2.0,1.0,FIXD,08/01/07 00:00:00,Y,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
NYC08CA126,2008,3,029448N,0081248W,0.0,DAYL,20.0,0.0,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080417X00506_1,REC,091,SUBS,Morrison,Vans RV-8,AIR,Y,,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
MIA08CA073,2008,3,261150N,0801014W,0.0,DAYL,0.0,30.030001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080518X00690_1,REC,091,SUBS,Cessna,182,AIR,N,,1.0,RETR,other/unknown,other/unknown,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
DFW08FA078,2008,3,003220N,0096834W,0.0,DAYL,0.0,30.059999,FATL,0.0,0.0,0.0,1,0,0,1,2.0,1.0,1,20080311X00294_1,REC,091,SUBS,Cessna,172M,AIR,N,4.0,1.0,FIXD,09/01/07 00:00:00,N,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
NYC08CA127,2008,3,038832N,0782717W,0.0,DAYL,0.0,29.450001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20080603X00781_1,REC,091,SUBS,Cessna,172N,AIR,N,4.0,1.0,FIXD,01/01/08 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NYC08LA129,2008,3,039225N,0811738W,0.0,DAYL,0.0,30.370001,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20080409X00442_1,TS,133,SUBS,SIKORSKY,S-58HT,HELI,N,4.0,2.0,FIXD,12/20/07 00:00:00,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
NYC08CA128,2008,2,284213N,0813432W,0.0,DAYL,0.0,30.059999,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20080416X00489_1,REC,091,SUBS,Piper,PA 32-300,AIR,N,6.0,1.0,FIXD,03/01/07 00:00:00,N,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
SEA08CA086,2008,3,424336N,1142723W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20080403X00421_1,REC,091,SUBS,Maule,M-4,AIR,N,,1.0,FIXD,other/unknown,Y,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
DFW08CA079,2008,3,361320N,0962040W,2.0,DAYL,16.0,30.129999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20080411X00454_1,REC,091,SUBS,Willey,Rotorway Exec 90,HELI,Y,,1.0,FIXD,03/01/08 00:00:00,other/unknown,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
