,accident_id,engine_ELEC,engine_GTFN,engine_HR,engine_LR,engine_NONE,engine_REC,engine_TF,engine_TJ,engine_TP,engine_TS,engine_UNK
20067,20190911X54810_1,0,0,0,0,0,1,0,0,0,0,0
20069,20190903X30852_1,0,0,0,0,0,1,0,0,0,0,0
20070,20190911X60317_1,0,0,0,0,0,1,0,0,0,0,0
20071,20190911X73205_1,0,0,0,0,0,0,0,0,0,1,0
20073,20190911X92611_1,0,0,0,0,0,1,0,0,0,0,0
20074,20190830X73654_1,0,0,0,0,0,1,0,0,0,0,0
20075,20190911X61152_1,0,0,0,0,0,1,0,0,0,0,0
20076,20190911X54459_1,0,0,0,0,0,1,0,0,0,0,0
20077,20190911X83636_1,0,0,0,0,0,1,0,0,0,0,0
20078,20190912X11052_1,0,0,0,0,0,1,0,0,0,0,0
20080,20190912X20648_1,0,0,0,0,0,1,0,0,0,0,0
20081,20190912X21831_1,0,0,0,0,0,1,0,0,0,0,0
20082,20190912X21218_1,0,0,0,0,0,1,0,0,0,0,0
20083,20190912X71702_1,0,0,0,0,0,0,0,0,0,1,0
20084,20190913X55333_1,0,0,0,0,0,1,0,0,0,0,0
20085,20190912X11044_1,0,0,0,0,0,1,0,0,0,0,0
20086,20190912X15638_1,0,0,0,0,0,1,0,0,0,0,0
20087,20190912X05539_1,0,0,0,0,0,1,0,0,0,0,0
20088,20190913X95610_1,0,0,0,0,0,1,0,0,0,0,0
20089,20190914X20733_1,0,0,0,0,0,1,0,0,0,0,0
20090,20190914X53757_1,0,0,0,0,0,1,0,0,0,0,0
20091,20190915X91550_1,0,0,0,0,0,1,0,0,0,0,0
20092,20190916X82539_1,0,0,0,0,0,1,0,0,0,0,0
20093,20190916X91526_1,0,0,0,0,0,0,1,0,0,0,0
20095,20190906X41941_1,0,0,0,0,0,1,0,0,0,0,0
20096,20190917X92718_1,0,0,0,0,0,0,1,0,0,0,0
20098,20190904X15204_1,0,0,0,0,0,1,0,0,0,0,0
20099,20190916X23902_1,0,0,0,0,0,1,0,0,0,0,0
20100,20190916X74851_1,0,0,0,0,0,0,0,0,1,0,0
20101,20190917X42103_1,0,0,0,0,0,0,1,0,0,0,0
20103,20190917X44914_1,0,0,0,0,0,1,0,0,0,0,0
20104,20190917X60952_1,0,0,0,0,0,1,0,0,0,0,0
20105,20190916X23517_1,0,0,0,0,0,1,0,0,0,0,0
20106,20190917X94314_1,0,0,0,0,0,1,0,0,0,0,0
20107,20190917X85414_1,0,0,0,0,0,1,0,0,0,0,0
20108,20190917X91309_1,0,0,0,0,0,1,0,0,0,0,0
20109,20190918X94902_1,0,0,0,0,0,1,0,0,0,0,0
20110,20190918X85320_1,0,0,0,0,0,1,0,0,0,0,0
20111,20190918X22632_1,0,0,0,0,0,1,0,0,0,0,0
20112,20190917X81400_1,0,0,0,0,0,1,0,0,0,0,0
20113,20190918X63903_1,0,0,0,0,0,1,0,0,0,0,0
20114,20190918X55228_1,0,0,0,0,0,1,0,0,0,0,0
20115,20190910X44456_1,0,0,0,0,0,1,0,0,0,0,0
20116,20190919X01546_1,0,0,0,0,0,1,0,0,0,0,0
20117,20190919X65015_1,0,0,0,0,0,1,0,0,0,0,0
20118,20190919X05306_1,0,0,0,0,0,1,0,0,0,0,0
20119,20190918X60653_1,0,0,0,0,0,1,0,0,0,0,0
20120,20190919X51117_1,0,0,0,0,0,1,0,0,0,0,0
20121,20190921X12124_1,0,0,0,0,0,1,0,0,0,0,0
20122,20190923X85858_1,0,0,0,0,0,0,1,0,0,0,0
20124,20190923X20308_1,0,0,0,0,0,1,0,0,0,0,0
20126,20190923X91342_1,0,0,0,0,0,1,0,0,0,0,0
20127,20190923X61348_1,0,0,0,0,0,1,0,0,0,0,0
20129,20190916X44957_1,0,0,0,0,1,0,0,0,0,0,0
20130,20190923X24629_1,0,0,0,0,0,1,0,0,0,0,0
20131,20190915X92010_1,0,0,0,0,0,1,0,0,0,0,0
20132,20190924X03137_1,0,0,0,0,0,1,0,0,0,0,0
20133,20190920X52540_1,0,0,0,0,0,0,0,0,1,0,0
20134,20190912X74625_1,0,0,0,0,0,1,0,0,0,0,0
20136,20190924X05114_1,0,0,0,0,0,1,0,0,0,0,0
20137,20190924X13902_1,0,0,0,0,0,1,0,0,0,0,0
20138,20190924X51230_1,0,0,0,0,0,1,0,0,0,0,0
20139,20190922X10702_1,0,0,0,0,0,1,0,0,0,0,0
20140,20190922X23136_1,0,0,0,0,0,1,0,0,0,0,0
20141,20190924X40244_1,0,0,0,0,0,1,0,0,0,0,0
20142,20190924X61612_1,0,0,0,0,0,1,0,0,0,0,0
20143,20190925X82721_1,0,0,0,0,0,1,0,0,0,0,0
20144,20190830X73100_1,0,0,0,0,0,1,0,0,0,0,0
20145,20190924X31842_1,0,0,0,0,0,1,0,0,0,0,0
20147,20190923X91130_1,0,0,0,0,0,1,0,0,0,0,0
20148,20190926X00136_1,0,0,0,0,0,1,0,0,0,0,0
20149,20190926X90325_1,0,0,0,0,0,1,0,0,0,0,0
20150,20190926X10236_1,0,0,0,0,0,1,0,0,0,0,0
20151,20190925X65544_1,0,0,0,0,0,1,0,0,0,0,0
20152,20190923X32230_1,0,0,0,0,0,1,0,0,0,0,0
20153,20190926X54020_1,0,0,0,0,0,1,0,0,0,0,0
20154,20190929X70917_1,0,0,0,0,0,1,0,0,0,0,0
20156,20190930X81213_1,0,0,0,0,0,0,0,0,1,0,0
20157,20190928X04048_1,0,0,0,0,0,1,0,0,0,0,0
20158,20190928X02511_1,0,0,0,0,0,1,0,0,0,0,0
20159,20190928X24100_1,0,0,0,0,0,1,0,0,0,0,0
20160,20190929X73348_1,0,0,0,0,0,1,0,0,0,0,0
20161,20190927X91240_1,0,0,0,0,0,1,0,0,0,0,0
20162,20190930X60531_1,0,0,0,0,0,1,0,0,0,0,0
20163,20190928X43241_1,0,0,0,0,0,1,0,0,0,0,0
20164,20191001X40249_1,0,0,0,0,0,0,1,0,0,0,0
20166,20191002X11326_1,0,0,0,0,0,1,0,0,0,0,0
20170,20191003X13056_1,0,0,0,0,0,0,0,0,1,0,0
20171,20190919X01738_1,0,0,0,0,0,1,0,0,0,0,0
20172,20190927X11515_1,0,0,0,0,0,1,0,0,0,0,0
20173,20191001X33153_1,0,0,0,0,0,1,0,0,0,0,0
20174,20190911X10827_1,0,0,0,0,0,1,0,0,0,0,0
20175,20191005X13313_1,0,0,0,0,0,1,0,0,0,0,0
20176,20191005X82852_1,0,0,0,0,0,1,0,0,0,0,0
20178,20191005X90127_1,0,0,0,0,0,1,0,0,0,0,0
20179,20191006X31934_1,0,0,0,0,0,1,0,0,0,0,0
20180,20190930X01833_1,0,0,0,0,0,1,0,0,0,0,0
20181,20191007X22236_1,0,0,0,0,0,1,0,0,0,0,0
20182,20191004X94049_1,0,0,0,0,0,0,0,0,0,1,0
20183,20191007X23255_1,0,0,0,0,0,1,0,0,0,0,0
20184,20191004X20531_1,0,0,0,0,0,1,0,0,0,0,0
20185,20191007X44410_1,0,0,0,0,0,1,0,0,0,0,0
20186,20191007X51728_1,0,0,0,0,0,1,0,0,0,0,0
20187,20191003X74128_1,0,0,0,0,0,1,0,0,0,0,0
20188,20191006X95852_1,0,0,0,0,0,1,0,0,0,0,0
20189,20191006X33854_1,0,0,0,0,0,1,0,0,0,0,0
20190,20190902X32852_1,0,0,0,0,0,1,0,0,0,0,0
20191,20191005X20852_1,0,0,0,0,0,1,0,0,0,0,0
20192,20191008X32741_1,0,0,0,0,0,1,0,0,0,0,0
20193,20191007X94806_1,0,0,0,0,0,0,0,1,0,0,0
20195,20191008X73025_1,0,0,0,0,0,1,0,0,0,0,0
20196,20190919X42144_1,0,0,0,0,0,1,0,0,0,0,0
20197,20190913X30543_1,0,0,0,0,0,1,0,0,0,0,0
20198,20191009X41754_1,0,0,0,0,0,1,0,0,0,0,0
20199,20191009X72523_1,0,0,0,0,0,1,0,0,0,0,0
20200,20190930X01236_1,0,0,0,0,0,1,0,0,0,0,0
20201,20191010X24754_1,0,0,0,0,0,1,0,0,0,0,0
20202,20190914X42536_1,0,0,0,0,0,1,0,0,0,0,0
20203,20191008X64226_1,0,0,0,0,0,0,0,0,1,0,0
20204,20191008X95051_1,0,0,0,0,0,0,1,0,0,0,0
20206,20191010X03615_1,0,0,0,0,0,1,0,0,0,0,0
20207,20191011X12800_1,0,0,0,0,0,1,0,0,0,0,0
20208,20191011X30404_1,0,0,0,0,0,1,0,0,0,0,0
20209,20191011X24943_1,0,0,0,0,0,1,0,0,0,0,0
20210,20191015X65516_1,0,0,0,0,0,1,0,0,0,0,0
20211,20191012X90206_1,0,0,0,0,0,1,0,0,0,0,0
20212,20191014X65341_1,0,0,0,0,0,1,0,0,0,0,0
20213,20191014X71714_1,0,0,0,0,0,0,0,0,1,0,0
20214,20191015X24741_1,0,0,0,0,0,1,0,0,0,0,0
20215,20191014X71504_1,0,0,0,0,0,1,0,0,0,0,0
20216,20191010X74218_1,0,0,0,0,0,1,0,0,0,0,0
20217,20191011X05917_1,0,0,0,0,0,1,0,0,0,0,0
20218,20191011X11255_1,0,0,0,0,0,1,0,0,0,0,0
20219,20191016X82836_1,0,0,0,0,0,0,1,0,0,0,0
20221,20191014X71247_1,0,0,0,0,0,1,0,0,0,0,0
20222,20191011X13518_1,0,0,0,0,0,0,0,0,1,0,0
20223,20191012X73843_1,0,0,0,0,0,1,0,0,0,0,0
20224,20191012X73843_2,0,0,0,0,0,0,0,0,1,0,0
20226,20191015X65228_1,0,0,0,0,0,0,0,0,1,0,0
20227,20191015X55607_1,0,0,0,0,0,1,0,0,0,0,0
20228,20191016X21654_1,0,0,0,0,0,1,0,0,0,0,0
20229,20191004X00403_1,0,0,0,0,0,1,0,0,0,0,0
20230,20191015X44008_1,0,0,0,0,0,0,0,0,0,1,0
20231,20191017X95817_1,0,0,0,0,0,1,0,0,0,0,0
20232,20191018X65951_1,0,0,0,0,0,0,0,0,0,1,0
20233,20191018X02019_1,0,0,0,0,0,0,0,0,1,0,0
20235,20191018X73851_1,1,0,0,0,0,0,0,0,0,0,0
20236,20191019X90834_1,1,0,0,0,0,0,0,0,0,0,0
20244,20191020X24101_1,0,0,0,0,0,1,0,0,0,0,0
20245,20191014X71207_1,0,0,0,0,0,1,0,0,0,0,0
20246,20191013X12218_1,0,0,0,0,0,1,0,0,0,0,0
20247,20191012X05840_1,0,0,0,0,0,1,0,0,0,0,0
20248,20191011X32326_1,0,0,0,0,0,1,0,0,0,0,0
20249,20191015X55801_1,0,0,0,0,0,1,0,0,0,0,0
20250,20191016X40511_1,0,0,0,0,0,1,0,0,0,0,0
20251,20191017X25647_1,0,0,0,0,0,1,0,0,0,0,0
20252,20191017X50324_1,0,0,0,0,0,1,0,0,0,0,0
20253,20191017X61153_1,0,0,0,0,0,1,0,0,0,0,0
20254,20191018X04535_1,0,0,0,0,0,1,0,0,0,0,0
20255,20191018X20936_1,0,0,0,0,0,1,0,0,0,0,0
20256,20191018X35916_1,0,0,0,0,0,1,0,0,0,0,0
20257,20191018X95836_1,0,0,0,0,0,1,0,0,0,0,0
20258,20191019X04853_1,0,0,0,0,1,0,0,0,0,0,0
20259,20191020X50853_1,0,0,0,0,0,1,0,0,0,0,0
20260,20191021X74218_1,0,0,0,0,0,1,0,0,0,0,0
20261,20191021X13706_1,0,0,0,0,0,1,0,0,0,0,0
20262,20191019X10346_1,0,0,0,0,0,1,0,0,0,0,0
20263,20191020X10854_1,0,0,0,0,0,1,0,0,0,0,0
20265,20191021X53431_1,0,0,0,0,0,1,0,0,0,0,0
20267,20191021X62154_1,0,0,0,0,0,0,1,0,0,0,0
20269,20191021X15311_1,0,0,0,0,0,1,0,0,0,0,0
20270,20191017X22012_1,0,0,0,0,0,1,0,0,0,0,0
20271,20191022X04218_1,0,0,0,0,0,1,0,0,0,0,0
20272,20191022X52238_1,0,0,0,0,0,0,1,0,0,0,0
20274,20191022X60926_1,0,0,0,0,0,1,0,0,0,0,0
20275,20191021X35815_1,0,0,0,0,0,0,0,0,1,0,0
20276,20191022X21222_1,0,0,0,0,0,1,0,0,0,0,0
20277,20191023X23030_1,0,0,0,0,0,1,0,0,0,0,0
20278,20191023X23030_2,0,0,0,0,0,1,0,0,0,0,0
20279,20191020X53853_1,0,0,0,0,0,1,0,0,0,0,0
20280,20191023X05941_1,0,0,0,0,0,0,0,0,1,0,0
20281,20191018X41633_1,0,0,0,0,0,1,0,0,0,0,0
20282,20191023X03800_1,0,0,0,0,0,1,0,0,0,0,0
20283,20191021X42408_1,0,0,0,0,0,1,0,0,0,0,0
20284,20191023X31824_1,0,0,0,0,0,1,0,0,0,0,0
20285,20191023X53135_1,0,0,0,0,0,1,0,0,0,0,0
20286,20191024X15601_1,0,0,0,0,0,1,0,0,0,0,0
20287,20190925X33744_1,0,0,0,0,0,1,0,0,0,0,0
20288,20191024X80514_1,0,0,0,0,0,1,0,0,0,0,0
20289,20191023X31849_1,0,0,0,0,0,1,0,0,0,0,0
20290,20191021X25252_1,0,0,0,0,0,1,0,0,0,0,0
20291,20191025X20514_1,0,0,0,0,0,1,0,0,0,0,0
20292,20191025X65223_1,0,0,0,0,0,1,0,0,0,0,0
20293,20191026X22107_1,0,0,0,0,0,1,0,0,0,0,0
20294,20191028X02005_1,0,0,0,0,0,0,1,0,0,0,0
20296,20191028X10747_1,0,0,0,0,0,1,0,0,0,0,0
20297,20191014X71420_1,0,0,0,0,0,1,0,0,0,0,0
20298,20191027X84759_1,0,0,0,0,0,1,0,0,0,0,0
20299,20191026X64750_1,0,0,0,0,0,1,0,0,0,0,0
20301,20191029X22722_1,0,0,0,0,0,1,0,0,0,0,0
20303,20191026X65118_1,0,0,0,0,0,1,0,0,0,0,0
20304,20191030X52912_1,0,0,0,0,0,1,0,0,0,0,0
20305,20191030X64711_1,0,0,0,0,0,0,0,0,0,0,0
20307,20191031X24146_1,0,0,0,0,0,1,0,0,0,0,0
20309,20191025X21150_1,0,0,0,0,0,1,0,0,0,0,0
20310,20191031X84231_1,0,0,0,0,0,1,0,0,0,0,0
20311,20191031X64722_1,0,0,0,0,0,1,0,0,0,0,0
20312,20191030X10836_1,0,0,0,0,0,0,0,0,0,1,0
20313,20191031X04119_1,0,0,0,0,0,1,0,0,0,0,0
20314,20191031X14200_1,0,0,0,0,0,1,0,0,0,0,0
20315,20191102X80415_1,0,0,0,0,0,0,0,0,1,0,0
20317,20191102X73517_1,0,0,0,0,0,1,0,0,0,0,0
20318,20191102X74138_1,0,0,0,0,0,1,0,0,0,0,0
20319,20191104X32212_1,0,0,0,0,0,0,0,0,1,0,0
20320,20191104X32212_2,0,0,0,0,0,1,0,0,0,0,0
20321,20191104X50805_1,0,0,0,0,0,1,0,0,0,0,0
20322,20191104X62255_1,0,0,0,0,0,1,0,0,0,0,0
20324,20191104X71357_1,0,0,0,0,0,1,0,0,0,0,0
20325,20191103X05342_1,0,0,0,0,0,1,0,0,0,0,0
20326,20191031X31506_1,0,0,0,0,0,0,0,0,1,0,0
20328,20191031X84359_1,0,0,0,0,0,1,0,0,0,0,0
20329,20191104X20412_1,0,0,0,0,0,1,0,0,0,0,0
20330,20191104X60116_1,0,0,0,0,0,1,0,0,0,0,0
20331,20191104X05444_1,0,0,0,0,0,1,0,0,0,0,0
20332,20191104X20318_1,0,0,0,0,0,1,0,0,0,0,0
20333,20191107X55010_1,0,0,0,0,0,1,0,0,0,0,0
20334,20191107X13434_1,0,0,0,0,0,1,0,0,0,0,0
20335,20191109X25211_1,0,0,0,0,0,1,0,0,0,0,0
20336,20191111X02542_1,0,0,0,0,0,0,1,0,0,0,0
20338,20191111X84900_1,0,0,0,0,0,1,0,0,0,0,0
20339,20191111X71326_1,0,0,0,0,0,1,0,0,0,0,0
20340,20191111X91036_1,0,0,0,0,0,0,0,0,0,1,0
20342,20191109X24202_1,0,0,0,0,0,1,0,0,0,0,0
20343,20191108X95652_1,0,0,0,0,0,1,0,0,0,0,0
20344,20191112X03916_1,0,0,0,0,0,1,0,0,0,0,0
20345,20191104X61204_1,0,0,0,0,0,1,0,0,0,0,0
20346,20191108X35515_1,0,0,0,0,0,1,0,0,0,0,0
20347,20191111X00550_1,0,0,0,0,0,1,0,0,0,0,0
20348,20191112X15408_1,0,0,0,0,0,1,0,0,0,0,0
20349,20191111X91004_1,0,0,0,0,0,0,0,0,1,0,0
20350,20191113X45317_1,0,0,0,0,0,1,0,0,0,0,0
20351,20191113X45317_2,0,0,0,0,0,1,0,0,0,0,0
20352,20191109X14019_1,0,0,0,0,0,1,0,0,0,0,0
20354,20191114X14335_1,0,0,0,0,0,1,0,0,0,0,0
20355,20191114X35333_1,0,0,0,0,0,1,0,0,0,0,0
20356,20191113X90121_1,0,0,0,0,0,1,0,0,0,0,0
20357,20191118X94748_1,0,0,0,0,0,1,0,0,0,0,0
20358,20191104X60648_1,0,0,0,0,0,1,0,0,0,0,0
20359,20191118X94020_1,0,0,0,0,0,1,0,0,0,0,0
20360,20191117X14532_1,0,0,0,0,0,1,0,0,0,0,0
20361,20191117X13706_1,0,0,0,0,0,1,0,0,0,0,0
20362,20191117X11447_1,0,0,0,0,0,1,0,0,0,0,0
20363,20191109X20522_1,0,0,0,0,0,1,0,0,0,0,0
20364,20191112X40210_1,0,0,0,0,0,1,0,0,0,0,0
20365,20191118X84400_1,0,0,0,0,0,1,0,0,0,0,0
20366,20191116X51416_1,0,0,0,0,0,1,0,0,0,0,0
20367,20191119X20424_1,0,0,0,0,0,1,0,0,0,0,0
20368,20191113X91346_1,0,0,0,0,0,0,0,0,0,1,0
20370,20191118X02529_1,0,0,0,0,0,1,0,0,0,0,0
20371,20191120X01106_1,0,0,0,0,0,1,0,0,0,0,0
20372,20191109X11440_1,0,0,0,0,0,1,0,0,0,0,0
20374,20191120X02914_1,0,0,0,0,0,1,0,0,0,0,0
20375,20191109X41322_1,0,0,0,0,0,1,0,0,0,0,0
20377,20191122X42900_1,0,0,0,0,0,0,0,0,0,1,0
20379,20191124X11831_1,0,0,0,0,0,1,0,0,0,0,0
20380,20191123X40229_1,0,0,0,0,0,1,0,0,0,0,0
20381,20191125X94802_1,0,0,0,0,0,1,0,0,0,0,0
20382,20191122X24349_1,0,0,0,0,0,1,0,0,0,0,0
20383,20191120X60315_1,0,0,0,0,0,1,0,0,0,0,0
20384,20191027X84541_1,0,0,0,0,0,1,0,0,0,0,0
20385,20191121X01445_1,0,0,0,0,0,1,0,0,0,0,0
20386,20191121X85648_1,0,0,0,0,0,1,0,0,0,0,0
20387,20191125X81910_1,0,0,0,0,0,1,0,0,0,0,0
20388,20191024X25548_1,0,0,0,0,0,1,0,0,0,0,0
20389,20191125X82535_1,0,0,0,0,0,1,0,0,0,0,0
20390,20191126X70448_1,0,0,0,0,0,0,0,0,1,0,0
20391,20191105X00542_1,0,0,0,0,0,1,0,0,0,0,0
20392,20191123X25734_1,0,0,0,0,0,1,0,0,0,0,0
20393,20191126X21659_1,0,0,0,0,0,1,0,0,0,0,0
20394,20191123X03127_1,0,0,0,0,0,1,0,0,0,0,0
20395,20191127X41735_1,0,0,0,0,0,1,0,0,0,0,0
20396,20191127X61744_1,0,0,0,0,0,1,0,0,0,0,0
20397,20191024X72231_1,0,0,0,0,0,1,0,0,0,0,0
20398,20191127X60120_1,0,0,0,0,0,1,0,0,0,0,0
20399,20191129X00315_1,0,0,0,0,0,1,0,0,0,0,0
20400,20191130X55947_1,0,0,0,0,0,1,0,0,0,0,0
20402,20191130X65423_1,0,0,0,0,0,0,0,0,1,0,0
20403,20191201X05432_1,0,0,0,0,0,1,0,0,0,0,0
20404,20191126X43854_1,0,0,0,0,0,1,0,0,0,0,0
20406,20191201X92833_1,0,0,0,0,0,1,0,0,0,0,0
20407,20191202X50119_1,0,0,0,0,0,1,0,0,0,0,0
20408,20191127X05853_1,0,0,0,0,0,1,0,0,0,0,0
20409,20191203X02852_1,0,0,0,0,0,1,0,0,0,0,0
20410,20191203X05334_1,0,0,0,0,0,1,0,0,0,0,0
20411,20191203X81852_1,0,0,0,0,0,0,1,0,0,0,0
20413,20191204X11047_1,0,0,0,0,0,1,0,0,0,0,0
20414,20191204X13949_1,0,0,0,0,0,1,0,0,0,0,0
20415,20191202X00729_1,0,0,0,0,0,1,0,0,0,0,0
20416,20191205X42835_1,0,0,0,0,0,1,0,0,0,0,0
20417,20191207X83916_1,0,0,0,0,0,1,0,0,0,0,0
20418,20191209X03550_1,0,0,0,0,0,1,0,0,0,0,0
20419,20191209X51617_1,0,0,0,0,0,1,0,0,0,0,0
20420,20191209X55719_1,0,0,0,0,0,0,0,0,0,1,0
20421,20191210X03219_1,0,0,0,0,0,0,0,0,1,0,0
20422,20191210X83513_1,0,0,0,0,0,1,0,0,0,0,0
20423,20191210X12113_1,0,0,0,0,0,0,0,0,1,0,0
20425,20191210X20755_1,0,0,0,0,0,1,0,0,0,0,0
20426,20191211X01805_1,0,0,0,0,0,1,0,0,0,0,0
20428,20191212X90137_1,0,0,0,0,0,1,0,0,0,0,0
20429,20191211X01950_1,0,0,0,0,0,1,0,0,0,0,0
20430,20191211X12602_1,0,0,0,0,0,1,0,0,0,0,0
20432,20191211X05922_1,0,0,0,0,0,1,0,0,0,0,0
20433,20191206X45719_1,0,0,0,0,0,0,0,0,0,0,1
20434,20191206X45310_1,0,0,0,0,0,1,0,0,0,0,0
20435,20191213X42028_1,0,0,0,0,0,1,0,0,0,0,0
20436,20191213X05304_1,0,0,0,0,0,1,0,0,0,0,0
20437,20191216X01351_1,0,0,0,0,0,1,0,0,0,0,0
20438,20191216X53550_1,0,0,0,0,0,1,0,0,0,0,0
20439,20191216X72031_1,0,0,0,0,0,1,0,0,0,0,0
20440,20191216X85451_1,0,0,0,0,0,1,0,0,0,0,0
20442,20191216X85434_1,0,0,0,0,0,1,0,0,0,0,0
20443,20191217X93140_1,0,0,0,0,0,0,0,0,0,0,0
20445,20191217X00033_1,0,0,0,0,0,0,1,0,0,0,0
20447,20191217X11159_1,0,0,0,0,0,1,0,0,0,0,0
20448,20191217X72849_1,0,0,0,0,0,0,0,0,1,0,0
20450,20191217X72849_2,0,0,0,0,0,0,0,0,1,0,0
20451,20191218X82112_1,0,0,0,0,0,0,0,0,0,0,0
20453,20191218X74518_1,0,0,0,0,0,1,0,0,0,0,0
20454,20191219X84114_1,0,0,0,0,0,1,0,0,0,0,0
20455,20191220X85302_1,0,0,0,0,0,0,1,0,0,0,0
20457,20191221X83621_1,0,0,0,0,0,1,0,0,0,0,0
20458,20191222X10029_1,0,0,0,0,0,1,0,0,0,0,0
20459,20191223X54203_1,0,0,0,0,0,1,0,0,0,0,0
20460,20191223X75109_1,0,0,0,0,0,1,0,0,0,0,0
20461,20191224X95158_1,0,0,0,0,0,0,1,0,0,0,0
20463,20191224X44852_1,0,0,0,0,0,1,0,0,0,0,0
20464,20191224X43854_1,0,0,0,0,0,1,0,0,0,0,0
20465,20191225X93635_1,0,0,0,0,0,0,0,0,0,1,0
20466,20191226X73236_1,0,1,0,0,0,0,0,0,0,0,0
20468,20191226X81929_1,0,1,0,0,0,0,0,0,0,0,0
20470,20191222X30421_1,0,0,0,0,0,1,0,0,0,0,0
20471,20191222X31929_1,0,0,0,0,0,1,0,0,0,0,0
20472,20191222X32136_1,0,0,0,0,0,1,0,0,0,0,0
20473,20191227X84547_1,0,0,0,0,0,0,1,0,0,0,0
20475,20191216X03953_1,0,0,0,0,1,0,0,0,0,0,0
20476,20191227X03858_1,0,0,0,0,0,0,1,0,0,0,0
20477,20191228X23853_1,0,0,0,0,0,0,0,0,1,0,0
20479,20191229X62315_1,0,0,0,0,0,1,0,0,0,0,0
20480,20191125X85126_1,0,0,0,0,0,1,0,0,0,0,0
20481,20191230X15852_1,0,0,0,0,0,1,0,0,0,0,0
20482,20191230X91852_1,0,0,0,0,0,1,0,0,0,0,0
20483,20191223X92250_1,0,0,0,0,0,1,0,0,0,0,0
20484,20191228X62945_1,0,0,0,0,0,1,0,0,0,0,0
20485,20191231X61442_1,0,0,0,0,0,1,0,0,0,0,0
20486,20191231X83852_1,0,0,0,0,0,1,0,0,0,0,0
20487,20191231X03945_1,0,0,0,0,0,1,0,0,0,0,0
20488,20191231X10905_1,0,0,0,0,0,1,0,0,0,0,0
20489,20200102X93921_1,0,0,0,0,0,1,0,0,0,0,0
20490,20191230X20237_1,0,0,0,0,0,0,0,0,1,0,0
20492,20200102X54844_1,0,0,0,0,0,1,0,0,0,0,0
20493,20200101X91024_1,0,0,0,0,0,1,0,0,0,0,0
20494,20200102X82407_1,0,0,0,0,0,1,0,0,0,0,0
20495,20191223X91929_1,0,0,0,0,0,1,0,0,0,0,0
20496,20200104X54406_1,0,0,0,0,0,1,0,0,0,0,0
20497,20200104X62642_1,0,0,0,0,0,1,0,0,0,0,0
20498,20200105X53312_1,0,0,0,0,0,1,0,0,0,0,0
20499,20200102X30206_1,0,0,0,0,0,1,0,0,0,0,0
20500,20200105X93559_1,0,0,0,0,0,1,0,0,0,0,0
20501,20200104X82940_1,0,0,0,0,0,1,0,0,0,0,0
20502,20200106X50409_1,0,0,0,0,0,1,0,0,0,0,0
20503,20200106X51926_1,0,0,0,0,0,0,1,0,0,0,0
20505,20200106X65620_1,0,0,0,0,0,1,0,0,0,0,0
20506,20200106X90557_1,0,0,0,0,0,1,0,0,0,0,0
20507,20200107X20502_1,0,0,0,0,0,1,0,0,0,0,0
20508,20191225X20233_1,0,0,0,0,0,1,0,0,0,0,0
20511,20200107X21841_1,0,0,0,0,0,1,0,0,0,0,0
20512,20200108X05551_1,0,0,0,0,0,1,0,0,0,0,0
20513,20200108X75639_1,0,0,0,0,0,0,0,0,0,1,0
20514,20190627X21651_1,0,0,0,0,0,1,0,0,0,0,0
20515,20200109X21704_1,0,0,0,0,0,0,1,0,0,0,0
20517,20200109X13705_1,0,0,0,0,0,1,0,0,0,0,0
20518,20200106X74402_1,0,0,0,0,0,0,1,0,0,0,0
20520,20200109X20857_1,0,0,0,0,0,0,0,0,0,1,0
20521,20200110X80637_1,0,0,0,0,0,0,1,0,0,0,0
20523,20200112X30726_1,0,0,0,0,0,1,0,0,0,0,0
20524,20200113X82223_1,0,0,0,0,0,1,0,0,0,0,0
20525,20200113X90108_1,0,1,0,0,0,0,0,0,0,0,0
20527,20200113X34716_1,0,0,0,0,0,1,0,0,0,0,0
20529,20200114X55301_1,0,0,0,0,0,1,0,0,0,0,0
20530,20200115X11245_1,0,0,0,0,0,0,1,0,0,0,0
20531,20200115X40405_1,0,0,0,0,0,1,0,0,0,0,0
20532,20200115X65318_1,0,0,0,0,0,1,0,0,0,0,0
20533,20200115X23243_1,0,0,0,0,0,1,0,0,0,0,0
20534,20200115X02226_1,0,0,0,0,0,1,0,0,0,0,0
20535,20200109X52615_1,0,0,0,0,0,1,0,0,0,0,0
20537,20200115X81659_1,0,0,0,0,0,1,0,0,0,0,0
20538,20200115X52539_1,0,0,0,0,0,1,0,0,0,0,0
20539,20200116X45001_1,0,0,0,0,0,1,0,0,0,0,0
20540,20200116X90815_1,0,0,0,0,0,0,0,0,0,0,0
20541,20200116X50821_1,0,0,0,0,0,1,0,0,0,0,0
20543,20200117X71039_1,0,0,0,0,0,0,0,0,1,0,0
20545,20200120X80146_1,0,0,0,0,0,1,0,0,0,0,0
20546,20200120X43918_1,0,0,0,0,0,1,0,0,0,0,0
20547,20200115X82407_1,0,0,0,0,0,1,0,0,0,0,0
20548,20200117X62609_1,0,0,0,0,0,1,0,0,0,0,0
20549,20200102X24851_1,0,0,0,0,0,1,0,0,0,0,0
20550,20200121X51450_1,0,0,0,0,0,1,0,0,0,0,0
20551,20200121X21657_1,0,0,0,0,0,0,1,0,0,0,0
20553,20200121X55025_1,0,0,0,0,0,1,0,0,0,0,0
